PC_NAME,HOUR,CPU_PERCENTAGE,MEMORY,MEMORY_PERCENTAGE 
DESKTOP-O325S3M,17:10:56,16,4099,57
DESKTOP-O325S3M,17:10:59,8,4099,57
DESKTOP-O325S3M,17:11:02,16,4098,57
DESKTOP-O325S3M,17:11:05,12,4098,57
DESKTOP-O325S3M,17:11:08,12,4099,57
DESKTOP-O325S3M,17:11:11,15,4099,57
DESKTOP-O325S3M,17:11:14,19,4100,57
DESKTOP-O325S3M,17:11:17,16,4105,57
DESKTOP-O325S3M,17:11:20,13,4106,57
DESKTOP-O325S3M,17:11:23,18,4106,57
DESKTOP-O325S3M,17:11:26,12,4106,57
DESKTOP-O325S3M,17:11:29,13,4107,57
DESKTOP-O325S3M,17:11:32,15,4107,57
DESKTOP-O325S3M,17:11:35,19,4112,57
DESKTOP-O325S3M,17:11:38,12,4113,57
DESKTOP-O325S3M,17:11:41,13,4111,57
DESKTOP-O325S3M,17:11:44,13,4099,57
DESKTOP-O325S3M,17:11:47,19,4099,57
DESKTOP-O325S3M,17:11:50,8,4098,57
DESKTOP-O325S3M,17:11:53,16,4099,57
DESKTOP-O325S3M,17:11:56,15,4098,57
DESKTOP-O325S3M,17:11:59,8,4092,57
DESKTOP-O325S3M,17:12:02,26,4117,57
DESKTOP-O325S3M,17:12:05,8,4116,57
DESKTOP-O325S3M,17:12:08,13,4115,57
DESKTOP-O325S3M,17:12:11,10,4116,57
DESKTOP-O325S3M,17:12:14,15,4120,57
DESKTOP-O325S3M,17:12:17,23,4120,57
DESKTOP-O325S3M,17:12:20,18,4121,57
DESKTOP-O325S3M,17:12:23,16,4121,57
DESKTOP-O325S3M,17:12:26,10,4124,57
DESKTOP-O325S3M,17:12:29,19,4127,57
DESKTOP-O325S3M,17:12:32,18,4129,57
DESKTOP-O325S3M,17:12:35,10,4129,57
DESKTOP-O325S3M,17:12:38,8,4128,57
DESKTOP-O325S3M,17:12:41,24,4129,57
DESKTOP-O325S3M,17:12:44,8,4095,57
DESKTOP-O325S3M,17:12:47,22,4094,57
DESKTOP-O325S3M,17:12:50,12,4093,57
DESKTOP-O325S3M,17:12:53,12,4093,57
DESKTOP-O325S3M,17:12:56,16,4093,57
DESKTOP-O325S3M,17:12:59,19,4093,57
DESKTOP-O325S3M,17:13:02,15,4095,57
DESKTOP-O325S3M,17:13:05,10,4096,57
DESKTOP-O325S3M,17:13:08,15,4097,57
DESKTOP-O325S3M,17:13:11,12,4098,57
DESKTOP-O325S3M,17:13:14,16,4099,57
DESKTOP-O325S3M,17:13:17,13,4099,57
DESKTOP-O325S3M,17:13:20,29,4100,57
DESKTOP-O325S3M,17:13:23,12,4103,57
DESKTOP-O325S3M,17:13:26,18,4104,57
DESKTOP-O325S3M,17:13:29,13,4104,57
DESKTOP-O325S3M,17:13:32,15,4105,57
DESKTOP-O325S3M,17:13:35,16,4106,57
DESKTOP-O325S3M,17:13:38,26,4128,57
DESKTOP-O325S3M,17:13:41,15,4129,57
DESKTOP-O325S3M,17:13:44,24,4129,57
DESKTOP-O325S3M,17:13:47,16,4129,57
DESKTOP-O325S3M,17:13:50,15,4131,57
DESKTOP-O325S3M,17:13:53,18,4107,57
DESKTOP-O325S3M,17:13:56,13,4091,57
DESKTOP-O325S3M,17:13:59,19,4092,57
DESKTOP-O325S3M,17:14:02,13,4092,57
DESKTOP-O325S3M,17:14:05,15,4093,57
DESKTOP-O325S3M,17:14:08,18,4095,57
DESKTOP-O325S3M,17:14:11,16,4096,57
DESKTOP-O325S3M,17:14:14,16,4097,57
DESKTOP-O325S3M,17:14:17,18,4097,57
DESKTOP-O325S3M,17:14:20,13,4099,57
DESKTOP-O325S3M,17:14:23,13,4104,57
DESKTOP-O325S3M,17:14:26,21,4105,57
DESKTOP-O325S3M,17:14:29,18,4108,57
DESKTOP-O325S3M,17:14:32,22,4108,57
DESKTOP-O325S3M,17:14:35,16,4108,57
DESKTOP-O325S3M,17:14:38,19,4101,57
DESKTOP-O325S3M,17:14:41,13,4100,57
DESKTOP-O325S3M,17:14:44,19,4100,57
DESKTOP-O325S3M,17:14:47,16,4100,57
DESKTOP-O325S3M,17:14:50,22,4099,57
DESKTOP-O325S3M,17:14:53,21,4099,57
DESKTOP-O325S3M,17:14:56,11,4099,57
DESKTOP-O325S3M,17:14:59,18,4086,57
DESKTOP-O325S3M,17:15:02,8,4087,57
DESKTOP-O325S3M,17:15:05,23,4091,57
DESKTOP-O325S3M,17:15:08,10,4093,57
DESKTOP-O325S3M,17:15:11,18,4093,57
DESKTOP-O325S3M,17:15:14,16,4093,57
DESKTOP-O325S3M,17:15:17,29,4109,57
DESKTOP-O325S3M,17:15:20,32,4122,57
DESKTOP-O325S3M,17:15:23,27,4107,57
DESKTOP-O325S3M,17:15:26,8,4105,57
DESKTOP-O325S3M,17:15:29,24,4093,57
DESKTOP-O325S3M,17:15:32,18,4091,57
DESKTOP-O325S3M,17:15:35,10,4091,57
DESKTOP-O325S3M,17:15:38,12,4091,57
DESKTOP-O325S3M,17:15:41,12,4091,57
DESKTOP-O325S3M,17:15:44,24,4093,57
DESKTOP-O325S3M,17:15:47,19,4086,57
DESKTOP-O325S3M,17:15:50,8,4086,57
DESKTOP-O325S3M,17:15:53,12,4087,57
DESKTOP-O325S3M,17:15:56,15,4088,57
DESKTOP-O325S3M,17:15:59,18,4091,57
DESKTOP-O325S3M,17:16:02,19,4093,57
DESKTOP-O325S3M,17:16:05,15,4094,57
DESKTOP-O325S3M,17:16:08,11,4094,57
DESKTOP-O325S3M,17:16:11,15,4094,57
DESKTOP-O325S3M,17:16:14,8,4095,57
DESKTOP-O325S3M,17:16:17,15,4100,57
DESKTOP-O325S3M,17:16:20,18,4103,57
DESKTOP-O325S3M,17:16:23,24,4103,57
DESKTOP-O325S3M,17:16:26,18,4104,57
DESKTOP-O325S3M,17:16:29,13,4104,57
DESKTOP-O325S3M,17:16:32,51,4194,58
DESKTOP-O325S3M,17:16:35,18,4208,58
DESKTOP-O325S3M,17:16:38,23,4166,58
DESKTOP-O325S3M,17:16:41,13,4166,58
DESKTOP-O325S3M,17:16:44,18,4166,58
DESKTOP-O325S3M,17:16:47,16,4156,57
DESKTOP-O325S3M,17:16:50,19,4141,57
DESKTOP-O325S3M,17:16:53,21,4144,57
DESKTOP-O325S3M,17:16:56,10,4147,57
DESKTOP-O325S3M,17:16:59,21,4148,57
DESKTOP-O325S3M,17:17:02,29,4153,57
DESKTOP-O325S3M,17:17:05,12,4152,57
DESKTOP-O325S3M,17:17:08,18,4203,58
DESKTOP-O325S3M,17:17:10,43,4222,58
DESKTOP-O325S3M,17:17:14,13,4222,58
DESKTOP-O325S3M,17:17:17,15,4221,58
DESKTOP-O325S3M,17:17:20,13,4217,58
DESKTOP-O325S3M,17:17:23,8,4207,58
DESKTOP-O325S3M,17:17:26,7,4206,58
DESKTOP-O325S3M,17:17:29,13,4206,58
DESKTOP-O325S3M,17:17:32,18,4206,58
DESKTOP-O325S3M,17:17:35,8,4206,58
DESKTOP-O325S3M,17:17:38,13,4201,58
DESKTOP-O325S3M,17:17:41,21,4198,58
DESKTOP-O325S3M,17:17:44,13,4199,58
DESKTOP-O325S3M,17:17:47,19,4199,58
DESKTOP-O325S3M,17:17:50,12,4199,58
DESKTOP-O325S3M,17:17:53,12,4202,58
DESKTOP-O325S3M,17:17:56,8,4204,58
DESKTOP-O325S3M,17:17:59,16,4205,58
DESKTOP-O325S3M,17:18:02,13,4206,58
DESKTOP-O325S3M,17:18:05,21,4208,58
DESKTOP-O325S3M,17:18:08,12,4209,58
DESKTOP-O325S3M,17:18:11,18,4212,58
DESKTOP-O325S3M,17:18:14,15,4214,58
DESKTOP-O325S3M,17:18:17,10,4215,58
DESKTOP-O325S3M,17:18:20,16,4215,58
DESKTOP-O325S3M,17:18:23,13,4215,58
DESKTOP-O325S3M,17:18:26,15,4207,58
DESKTOP-O325S3M,17:18:29,15,4206,58
DESKTOP-O325S3M,17:18:32,5,4206,58
DESKTOP-O325S3M,17:18:35,16,4206,58
DESKTOP-O325S3M,17:18:38,91,4244,59
DESKTOP-O325S3M,17:18:41,33,4246,59
DESKTOP-O325S3M,17:18:44,37,4244,59
DESKTOP-O325S3M,17:18:47,19,4243,59
DESKTOP-O325S3M,17:18:50,16,4244,59
DESKTOP-O325S3M,17:18:53,16,4246,59
DESKTOP-O325S3M,17:18:56,5,4216,58
DESKTOP-O325S3M,17:18:59,13,4216,58
DESKTOP-O325S3M,17:19:02,13,4216,58
DESKTOP-O325S3M,17:19:05,12,4217,58
DESKTOP-O325S3M,17:19:08,52,4218,58
DESKTOP-O325S3M,17:19:11,19,4218,58
DESKTOP-O325S3M,17:19:14,15,4218,58
DESKTOP-O325S3M,17:19:17,7,4209,58
DESKTOP-O325S3M,17:19:20,8,4208,58
DESKTOP-O325S3M,17:19:23,13,4208,58
DESKTOP-O325S3M,17:19:26,22,4208,58
DESKTOP-O325S3M,17:19:29,13,4208,58
DESKTOP-O325S3M,17:19:32,13,4200,58
DESKTOP-O325S3M,17:19:35,10,4200,58
DESKTOP-O325S3M,17:19:38,15,4201,58
DESKTOP-O325S3M,17:19:41,10,4201,58
DESKTOP-O325S3M,17:19:44,19,4203,58
DESKTOP-O325S3M,17:19:47,18,4207,58
DESKTOP-O325S3M,17:19:50,16,4207,58
DESKTOP-O325S3M,17:19:53,26,4208,58
DESKTOP-O325S3M,17:19:56,40,4118,57
DESKTOP-O325S3M,17:19:59,35,3964,55
DESKTOP-O325S3M,17:20:02,27,3951,55
DESKTOP-O325S3M,17:20:05,18,3952,55
DESKTOP-O325S3M,17:20:08,8,3953,55
DESKTOP-O325S3M,17:20:11,15,3953,55
DESKTOP-O325S3M,17:20:14,13,3954,55
DESKTOP-O325S3M,17:20:17,5,3946,55
DESKTOP-O325S3M,17:20:20,12,3949,55
DESKTOP-O325S3M,17:20:23,16,3950,55
DESKTOP-O325S3M,17:20:26,15,3950,55
DESKTOP-O325S3M,17:20:29,15,3951,55
DESKTOP-O325S3M,17:20:32,7,3951,55
DESKTOP-O325S3M,17:20:35,16,3953,55
DESKTOP-O325S3M,17:20:38,16,3957,55
DESKTOP-O325S3M,17:20:41,21,3957,55
DESKTOP-O325S3M,17:20:44,24,3957,55
DESKTOP-O325S3M,17:20:47,12,3958,55
DESKTOP-O325S3M,17:20:50,10,3958,55
DESKTOP-O325S3M,17:20:53,13,3960,55
DESKTOP-O325S3M,17:20:56,5,3963,55
DESKTOP-O325S3M,17:20:59,10,3964,55
DESKTOP-O325S3M,17:21:02,16,3965,55
DESKTOP-O325S3M,17:21:05,8,3975,55
DESKTOP-O325S3M,17:21:08,10,3961,55
DESKTOP-O325S3M,17:21:11,8,3959,55
DESKTOP-O325S3M,17:21:14,12,3959,55
DESKTOP-O325S3M,17:21:17,19,3959,55
DESKTOP-O325S3M,17:21:20,10,3959,55
DESKTOP-O325S3M,17:21:23,30,3962,55
DESKTOP-O325S3M,17:21:26,19,3950,55
DESKTOP-O325S3M,17:21:29,19,3950,55
DESKTOP-O325S3M,17:21:32,10,3951,55
DESKTOP-O325S3M,17:21:35,11,3952,55
DESKTOP-O325S3M,17:21:38,22,3953,55
DESKTOP-O325S3M,17:21:41,13,3956,55
DESKTOP-O325S3M,17:21:44,13,3957,55
DESKTOP-O325S3M,17:21:47,8,3957,55
DESKTOP-O325S3M,17:21:50,5,3958,55
DESKTOP-O325S3M,17:21:53,16,3961,55
DESKTOP-O325S3M,17:21:56,22,3981,55
DESKTOP-O325S3M,17:21:59,12,3995,55
DESKTOP-O325S3M,17:22:02,21,4002,55
DESKTOP-O325S3M,17:22:05,8,3995,55
DESKTOP-O325S3M,17:22:08,15,3990,55
DESKTOP-O325S3M,17:22:11,12,3980,55
DESKTOP-O325S3M,17:22:14,13,3980,55
DESKTOP-O325S3M,17:22:17,13,3979,55
DESKTOP-O325S3M,17:22:20,7,3979,55
DESKTOP-O325S3M,17:22:23,10,3979,55
DESKTOP-O325S3M,17:22:26,16,3979,55
DESKTOP-O325S3M,17:22:29,16,3981,55
DESKTOP-O325S3M,17:22:32,8,3982,55
DESKTOP-O325S3M,17:22:35,15,3982,55
DESKTOP-O325S3M,17:22:38,10,3983,55
DESKTOP-O325S3M,17:22:41,24,3984,55
DESKTOP-O325S3M,17:22:44,7,3984,55
DESKTOP-O325S3M,17:22:47,12,3985,55
DESKTOP-O325S3M,17:22:50,8,3986,55
DESKTOP-O325S3M,17:22:53,15,3988,55
DESKTOP-O325S3M,17:22:56,19,3990,55
DESKTOP-O325S3M,17:22:59,7,3990,55
DESKTOP-O325S3M,17:23:02,16,3982,55
DESKTOP-O325S3M,17:23:05,16,3982,55
DESKTOP-O325S3M,17:23:08,27,3981,55
DESKTOP-O325S3M,17:23:11,16,3981,55
DESKTOP-O325S3M,17:23:14,18,3981,55
DESKTOP-O325S3M,17:23:17,18,3973,55
DESKTOP-O325S3M,17:23:20,10,3973,55
DESKTOP-O325S3M,17:23:23,15,3974,55
DESKTOP-O325S3M,17:23:26,10,3974,55
DESKTOP-O325S3M,17:23:29,18,3977,55
DESKTOP-O325S3M,17:23:32,7,3978,55
DESKTOP-O325S3M,17:23:35,10,3978,55
DESKTOP-O325S3M,17:23:38,22,4022,56
DESKTOP-O325S3M,17:23:41,13,4022,56
DESKTOP-O325S3M,17:23:44,12,4021,56
DESKTOP-O325S3M,17:23:47,7,4018,56
DESKTOP-O325S3M,17:23:50,12,4024,56
DESKTOP-O325S3M,17:23:53,27,4012,55
DESKTOP-O325S3M,17:23:56,38,3988,55
DESKTOP-O325S3M,17:23:59,37,3988,55
DESKTOP-O325S3M,17:24:02,26,3982,55
DESKTOP-O325S3M,17:24:05,15,3981,55
DESKTOP-O325S3M,17:24:08,21,3979,55
DESKTOP-O325S3M,17:24:11,18,3982,55
DESKTOP-O325S3M,17:24:14,24,3980,55
DESKTOP-O325S3M,17:24:17,16,3983,55
DESKTOP-O325S3M,17:24:20,26,3984,55
DESKTOP-O325S3M,17:24:23,18,3986,55
DESKTOP-O325S3M,17:24:26,33,3988,55
DESKTOP-O325S3M,17:24:29,18,3990,55
DESKTOP-O325S3M,17:24:32,21,3991,55
DESKTOP-O325S3M,17:24:35,13,3995,55
DESKTOP-O325S3M,17:24:38,10,3995,55
DESKTOP-O325S3M,17:24:41,12,3995,55
DESKTOP-O325S3M,17:24:44,10,3995,55
DESKTOP-O325S3M,17:24:47,15,3995,55
DESKTOP-O325S3M,17:24:50,13,3995,55
DESKTOP-O325S3M,17:24:53,21,3995,55
DESKTOP-O325S3M,17:24:56,41,3942,54
DESKTOP-O325S3M,17:24:59,46,3800,53
DESKTOP-O325S3M,17:25:02,30,3784,52
DESKTOP-O325S3M,17:25:05,22,3785,52
DESKTOP-O325S3M,17:25:08,16,3785,52
DESKTOP-O325S3M,17:25:11,16,3779,52
DESKTOP-O325S3M,17:25:14,15,3779,52
DESKTOP-O325S3M,17:25:17,10,3779,52
DESKTOP-O325S3M,17:25:20,11,3790,52
DESKTOP-O325S3M,17:25:23,11,3790,52
DESKTOP-O325S3M,17:25:26,19,3846,53
DESKTOP-O325S3M,17:25:29,12,3846,53
DESKTOP-O325S3M,17:25:32,12,3847,53
DESKTOP-O325S3M,17:25:35,13,3846,53
DESKTOP-O325S3M,17:25:38,8,3848,53
DESKTOP-O325S3M,17:25:41,15,3849,53
DESKTOP-O325S3M,17:25:44,10,3853,53
DESKTOP-O325S3M,17:25:47,7,3853,53
DESKTOP-O325S3M,17:25:50,10,3854,53
DESKTOP-O325S3M,17:25:53,35,3858,53
DESKTOP-O325S3M,17:25:56,26,3854,53
DESKTOP-O325S3M,17:25:59,46,3853,53
DESKTOP-O325S3M,17:26:02,16,3853,53
DESKTOP-O325S3M,17:26:05,16,3846,53
DESKTOP-O325S3M,17:26:08,26,3852,53
DESKTOP-O325S3M,17:26:11,32,3853,53
DESKTOP-O325S3M,17:26:14,23,3850,53
DESKTOP-O325S3M,17:26:17,26,3849,53
DESKTOP-O325S3M,17:26:20,19,3854,53
DESKTOP-O325S3M,17:26:23,29,3852,53
DESKTOP-O325S3M,17:26:26,19,3861,53
DESKTOP-O325S3M,17:26:29,18,3864,53
DESKTOP-O325S3M,17:26:32,15,3858,53
DESKTOP-O325S3M,17:26:35,13,3863,53
DESKTOP-O325S3M,17:26:38,16,3862,53
DESKTOP-O325S3M,17:26:41,8,3864,53
DESKTOP-O325S3M,17:26:44,8,3863,53
DESKTOP-O325S3M,17:26:47,7,3858,53
DESKTOP-O325S3M,17:26:50,24,3854,53
DESKTOP-O325S3M,17:26:53,13,3854,53
DESKTOP-O325S3M,17:26:56,21,3854,53
DESKTOP-O325S3M,17:26:59,10,3853,53
DESKTOP-O325S3M,17:27:02,16,3856,53
DESKTOP-O325S3M,17:27:05,11,3847,53
DESKTOP-O325S3M,17:27:08,16,3847,53
DESKTOP-O325S3M,17:27:11,18,3847,53
DESKTOP-O325S3M,17:27:14,12,3848,53
DESKTOP-O325S3M,17:27:17,10,3850,53
DESKTOP-O325S3M,17:27:20,7,3853,53
DESKTOP-O325S3M,17:27:23,12,3853,53
DESKTOP-O325S3M,17:27:26,10,3853,53
DESKTOP-O325S3M,17:27:29,13,3853,53
DESKTOP-O325S3M,17:27:32,7,3854,53
DESKTOP-O325S3M,17:27:35,16,3857,53
DESKTOP-O325S3M,17:27:38,13,3860,53
DESKTOP-O325S3M,17:27:41,18,3862,53
DESKTOP-O325S3M,17:27:44,10,3862,53
DESKTOP-O325S3M,17:27:47,10,3863,53
DESKTOP-O325S3M,17:27:50,18,3855,53
DESKTOP-O325S3M,17:27:53,10,3855,53
DESKTOP-O325S3M,17:27:56,13,3855,53
DESKTOP-O325S3M,17:27:59,13,3855,53
DESKTOP-O325S3M,17:28:02,15,3855,53
DESKTOP-O325S3M,17:28:05,19,3854,53
DESKTOP-O325S3M,17:28:08,21,3854,53
DESKTOP-O325S3M,17:28:11,15,3855,53
DESKTOP-O325S3M,17:28:14,15,3860,53
DESKTOP-O325S3M,17:28:17,12,3862,53
DESKTOP-O325S3M,17:28:20,10,3862,53
DESKTOP-O325S3M,17:28:23,16,3862,53
DESKTOP-O325S3M,17:28:26,12,3863,53
DESKTOP-O325S3M,17:28:29,10,3863,53
DESKTOP-O325S3M,17:28:32,10,3863,53
DESKTOP-O325S3M,17:28:35,12,3863,53
DESKTOP-O325S3M,17:28:38,44,3908,54
DESKTOP-O325S3M,17:28:41,13,3889,54
DESKTOP-O325S3M,17:28:44,7,3888,54
DESKTOP-O325S3M,17:28:47,26,3887,54
DESKTOP-O325S3M,17:28:50,10,3887,54
DESKTOP-O325S3M,17:28:53,26,3886,54
DESKTOP-O325S3M,17:28:56,24,3851,53
DESKTOP-O325S3M,17:28:59,10,3850,53
DESKTOP-O325S3M,17:29:02,12,3850,53
DESKTOP-O325S3M,17:29:05,15,3850,53
DESKTOP-O325S3M,17:29:08,5,3852,53
DESKTOP-O325S3M,17:29:11,8,3856,53
DESKTOP-O325S3M,17:29:14,16,3856,53
DESKTOP-O325S3M,17:29:17,10,3856,53
DESKTOP-O325S3M,17:29:20,15,3857,53
DESKTOP-O325S3M,17:29:23,18,3857,53
DESKTOP-O325S3M,17:29:26,29,3863,53
DESKTOP-O325S3M,17:29:29,16,3865,53
DESKTOP-O325S3M,17:29:32,10,3867,53
DESKTOP-O325S3M,17:29:35,10,3867,53
DESKTOP-O325S3M,17:29:38,7,3865,53
DESKTOP-O325S3M,17:29:41,18,3864,53
DESKTOP-O325S3M,17:29:44,10,3854,53
DESKTOP-O325S3M,17:29:47,15,3853,53
DESKTOP-O325S3M,17:29:50,13,3853,53
DESKTOP-O325S3M,17:29:53,22,3852,53
DESKTOP-O325S3M,17:29:56,27,3855,53
DESKTOP-O325S3M,17:29:59,12,3848,53
DESKTOP-O325S3M,17:30:02,8,3848,53
DESKTOP-O325S3M,17:30:05,29,3853,53
DESKTOP-O325S3M,17:30:08,18,3854,53
DESKTOP-O325S3M,17:30:11,13,3854,53
DESKTOP-O325S3M,17:30:14,18,3853,53
DESKTOP-O325S3M,17:30:17,7,3853,53
DESKTOP-O325S3M,17:30:20,16,3858,53
DESKTOP-O325S3M,17:30:23,10,3859,53
DESKTOP-O325S3M,17:30:26,12,3860,53
DESKTOP-O325S3M,17:30:29,8,3861,53
DESKTOP-O325S3M,17:30:32,13,3862,53
DESKTOP-O325S3M,17:30:35,16,3853,53
DESKTOP-O325S3M,17:30:38,12,3852,53
DESKTOP-O325S3M,17:30:41,15,3853,53
DESKTOP-O325S3M,17:30:44,18,3853,53
DESKTOP-O325S3M,17:30:47,15,3854,53
DESKTOP-O325S3M,17:30:50,30,3859,53
DESKTOP-O325S3M,17:30:53,15,3867,53
DESKTOP-O325S3M,17:30:56,12,3868,53
DESKTOP-O325S3M,17:30:59,8,3862,53
DESKTOP-O325S3M,17:31:02,12,3862,53
DESKTOP-O325S3M,17:31:05,8,3863,53
DESKTOP-O325S3M,17:31:08,12,3863,53
DESKTOP-O325S3M,17:31:11,19,3864,53
DESKTOP-O325S3M,17:31:14,12,3865,53
DESKTOP-O325S3M,17:31:17,8,3865,53
DESKTOP-O325S3M,17:31:20,15,3868,53
DESKTOP-O325S3M,17:31:23,15,3871,54
DESKTOP-O325S3M,17:31:26,18,3872,54
DESKTOP-O325S3M,17:31:29,12,3872,54
DESKTOP-O325S3M,17:31:32,13,3873,54
DESKTOP-O325S3M,17:31:35,19,3866,53
DESKTOP-O325S3M,17:31:38,16,3878,54
DESKTOP-O325S3M,17:31:41,22,3843,53
DESKTOP-O325S3M,17:31:44,13,3842,53
DESKTOP-O325S3M,17:31:47,15,3842,53
DESKTOP-O325S3M,17:31:50,27,3842,53
DESKTOP-O325S3M,17:31:53,12,3842,53
DESKTOP-O325S3M,17:31:56,15,3843,53
DESKTOP-O325S3M,17:31:59,15,3846,53
DESKTOP-O325S3M,17:32:02,15,3861,53
DESKTOP-O325S3M,17:32:05,12,3861,53
DESKTOP-O325S3M,17:32:08,12,3860,53
DESKTOP-O325S3M,17:32:11,16,3860,53
DESKTOP-O325S3M,17:32:14,8,3861,53
DESKTOP-O325S3M,17:32:17,12,3861,53
DESKTOP-O325S3M,17:32:20,15,3862,53
DESKTOP-O325S3M,17:32:23,18,3863,53
DESKTOP-O325S3M,17:32:26,16,3846,53
DESKTOP-O325S3M,17:32:29,29,3846,53
DESKTOP-O325S3M,17:32:32,12,3846,53
DESKTOP-O325S3M,17:32:35,15,3846,53
DESKTOP-O325S3M,17:32:38,18,3846,53
DESKTOP-O325S3M,17:32:41,21,3851,53
DESKTOP-O325S3M,17:32:44,8,3838,53
DESKTOP-O325S3M,17:32:47,15,3841,53
DESKTOP-O325S3M,17:32:50,12,3841,53
DESKTOP-O325S3M,17:32:53,16,3843,53
DESKTOP-O325S3M,17:32:56,16,3840,53
DESKTOP-O325S3M,17:32:59,15,3846,53
DESKTOP-O325S3M,17:33:02,8,3848,53
DESKTOP-O325S3M,17:33:05,18,3847,53
DESKTOP-O325S3M,17:33:08,22,3847,53
DESKTOP-O325S3M,17:33:11,13,3848,53
DESKTOP-O325S3M,17:33:14,8,3852,53
DESKTOP-O325S3M,17:33:17,15,3849,53
DESKTOP-O325S3M,17:33:20,12,3848,53
DESKTOP-O325S3M,17:33:23,12,3848,53
DESKTOP-O325S3M,17:33:26,16,3848,53
DESKTOP-O325S3M,17:33:29,13,3839,53
DESKTOP-O325S3M,17:33:32,12,3839,53
DESKTOP-O325S3M,17:33:35,21,3839,53
DESKTOP-O325S3M,17:33:38,22,3872,54
DESKTOP-O325S3M,17:33:41,21,3872,54
DESKTOP-O325S3M,17:33:44,13,3873,54
DESKTOP-O325S3M,17:33:47,19,3872,54
DESKTOP-O325S3M,17:33:50,15,3873,54
DESKTOP-O325S3M,17:33:53,10,3865,53
DESKTOP-O325S3M,17:33:56,16,3847,53
DESKTOP-O325S3M,17:33:59,10,3845,53
DESKTOP-O325S3M,17:34:02,13,3845,53
DESKTOP-O325S3M,17:34:05,10,3845,53
DESKTOP-O325S3M,17:34:08,19,3853,53
DESKTOP-O325S3M,17:34:11,29,3855,53
DESKTOP-O325S3M,17:34:14,29,3856,53
DESKTOP-O325S3M,17:34:17,13,3856,53
DESKTOP-O325S3M,17:34:20,16,3848,53
DESKTOP-O325S3M,17:34:23,8,3844,53
DESKTOP-O325S3M,17:34:26,11,3845,53
DESKTOP-O325S3M,17:34:29,19,3845,53
DESKTOP-O325S3M,17:34:32,21,3846,53
DESKTOP-O325S3M,17:34:35,16,3847,53
DESKTOP-O325S3M,17:34:38,8,3838,53
DESKTOP-O325S3M,17:34:41,18,3838,53
DESKTOP-O325S3M,17:34:44,8,3839,53
DESKTOP-O325S3M,17:34:47,7,3840,53
DESKTOP-O325S3M,17:34:50,16,3841,53
DESKTOP-O325S3M,17:34:53,16,3844,53
DESKTOP-O325S3M,17:34:56,15,3844,53
DESKTOP-O325S3M,17:34:59,4,3844,53
DESKTOP-O325S3M,17:35:02,12,3845,53
DESKTOP-O325S3M,17:35:05,18,3849,53
DESKTOP-O325S3M,17:35:08,13,3852,53
DESKTOP-O325S3M,17:35:11,13,3854,53
DESKTOP-O325S3M,17:35:14,12,3854,53
DESKTOP-O325S3M,17:35:17,12,3855,53
DESKTOP-O325S3M,17:35:20,13,3863,53
DESKTOP-O325S3M,17:35:23,13,3853,53
DESKTOP-O325S3M,17:35:26,11,3853,53
DESKTOP-O325S3M,17:35:29,7,3852,53
DESKTOP-O325S3M,17:35:32,16,3852,53
DESKTOP-O325S3M,17:35:35,21,3852,53
DESKTOP-O325S3M,17:35:38,7,3852,53
DESKTOP-O325S3M,17:35:41,7,3852,53
DESKTOP-O325S3M,17:35:44,12,3857,53
DESKTOP-O325S3M,17:35:47,12,3859,53
DESKTOP-O325S3M,17:35:50,18,3859,53
DESKTOP-O325S3M,17:35:53,13,3859,53
DESKTOP-O325S3M,17:35:56,12,3859,53
DESKTOP-O325S3M,17:35:59,12,3860,53
DESKTOP-O325S3M,17:36:02,22,3859,53
DESKTOP-O325S3M,17:36:05,8,3860,53
DESKTOP-O325S3M,17:36:08,18,3862,53
DESKTOP-O325S3M,17:36:11,22,3863,53
DESKTOP-O325S3M,17:36:14,5,3857,53
DESKTOP-O325S3M,17:36:17,12,3857,53
DESKTOP-O325S3M,17:36:20,33,3865,53
DESKTOP-O325S3M,17:36:23,16,3875,54
DESKTOP-O325S3M,17:36:26,13,3874,54
DESKTOP-O325S3M,17:36:29,18,3867,53
DESKTOP-O325S3M,17:36:32,8,3855,53
DESKTOP-O325S3M,17:36:35,15,3855,53
DESKTOP-O325S3M,17:36:38,15,3857,53
DESKTOP-O325S3M,17:36:41,13,3857,53
DESKTOP-O325S3M,17:36:44,13,3859,53
DESKTOP-O325S3M,17:36:47,7,3861,53
DESKTOP-O325S3M,17:36:50,22,3860,53
DESKTOP-O325S3M,17:36:53,13,3860,53
DESKTOP-O325S3M,17:36:56,13,3861,53
DESKTOP-O325S3M,17:36:59,4,3863,53
DESKTOP-O325S3M,17:37:02,8,3870,53
DESKTOP-O325S3M,17:37:05,8,3873,54
DESKTOP-O325S3M,17:37:08,13,3873,54
DESKTOP-O325S3M,17:37:11,5,3872,54
DESKTOP-O325S3M,17:37:14,13,3872,54
DESKTOP-O325S3M,17:37:17,15,3813,53
DESKTOP-O325S3M,17:37:20,29,3812,53
DESKTOP-O325S3M,17:37:23,16,3812,53
DESKTOP-O325S3M,17:37:26,5,3812,53
DESKTOP-O325S3M,17:37:29,16,3812,53
DESKTOP-O325S3M,17:37:32,13,3812,53
DESKTOP-O325S3M,17:37:35,13,3814,53
DESKTOP-O325S3M,17:37:38,19,3816,53
DESKTOP-O325S3M,17:37:41,18,3817,53
